Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z 
9496-12702,0.6273564052414905,205.43217070735253,0.044847200000000004,13444.8523224176,-92.4910137491241,166.82153242804648,76.27821088326863
9496-12703,0.6282701847788714,205.75133072771075,0.0449147,13465.0883133326,-94.27285591773645,164.5589970771774,79.79082161684413
9496-12704,0.42733900141302705,137.00854670897817,0.030228599999999998,9062.3062958988,-64.12511472850309,110.53780101413021,49.403502702977654
9496-12705,0.6211904637927481,203.28014641025655,0.0443919,13308.3568162902,-97.01554623496796,163.03735328152865,73.00426801400147
9496-1901,0.2631925247366169,82.93988393025585,0.0184592,5533.928940713599,-38.442018868868935,66.02657496707592,32.27579479682786
9496-1902,0.6324345365463385,207.20660052147113,0.0452224,13557.3344526592,-98.84179444118261,165.88121615244964,75.15515350989445
9496-3701,0.40517755330832406,129.60073080730874,0.0286278,8582.398529132399,-61.82548411172289,104.45706059535242,45.41675276721661
9496-3702,0.20974906701591683,65.72973030908861,0.0146704,4398.0752758432,-30.222147263131344,53.020580048148396,24.40977985703706
9496-3703,0.5815290528988551,189.5032824498016,0.0414704,12432.5131502432,-89.96528999265968,152.06646041632433,68.50935901200943
9496-3704,0.9636838130037687,327.0944264450201,0.07014590000000001,21029.2117796222,-156.16286074904872,264.5698055721723,112.27975201955522
9496-6101,0.22746884265750555,71.41481184452036,0.0159243,4773.9850389294,-34.8850147036814,56.81816186322571,25.589208319064127
9496-6102,0.22072617681003803,69.249080680277,0.0154469,4630.864119480199,-31.35979782763577,56.12425054470208,25.73065790198207
9496-6103,0.5736038700334883,186.7639521852509,0.040888100000000004,12257.9440019498,-90.14499643937305,147.36048341816547,70.98972728194327
9496-6104,0.41706486670117593,133.57001722596002,0.029485999999999995,8839.680416587998,-62.73022000932315,105.86494259022915,51.946924160075675
9496-9101,1.2505587478565368,437.8167872720653,0.0924749,27723.2775743042,-204.6318347148796,352.19927324318326,160.5148696084839
9496-9102,0.4297184850622678,137.8059544410997,0.030400700000000003,9113.9005779206,-65.2591742263651,110.61865826169108,49.952314291717954
9497-12701,0.873070545535775,293.47431815237593,0.06323880000000001,18958.5152929704,-127.02339639251426,242.27360743616072,106.281378066815
9497-12702,0.5807127532057724,189.22092110196533,0.0414104,12414.5256027632,-83.73731449141881,155.99476673520397,66.77014224689592
9497-12703,0.5784811724390762,188.44925257348277,0.0412464,12365.3596396512,-84.8487242039099,155.3540563848762,64.6446591857196
9497-12704,0.2166746472701633,67.94919398265976,0.015160200000000002,4544.9136217716,-30.092336877737303,55.71575201332701,24.64344135301205
9497-12705,1.5553979355695458,562.9758027975798,0.117007,35077.816133206,-249.60188948599028,467.9669913640986,188.8055780273365
9497-1901,0.33704163402649107,107.03746399407135,0.0237293,7113.865173619399,-45.712788471808054,88.28238885610645,39.66836883806877
9497-1902,0.6558189811899744,215.40192535232293,0.0469528,14076.0953219824,-93.77475243595045,180.10101997829756,71.88816212590758
9497-3701,0.6466148877416794,212.17150233632879,0.046271200000000005,13871.7567826096,-93.24420383605042,176.8257026747895,71.09807119889257
9497-3702,0.33909899273606264,107.71409898896766,0.0238767,7158.0545819286,-45.74655546950713,88.98794644947498,39.88389612846023
9497-3703,0.695557209150868,229.42024307036192,0.049903300000000005,14960.6329693114,-100.05378534283852,188.20642401096845,84.86006086514847
9497-3704,0.6779736715338407,223.20308154124686,0.0485962,14568.7742474596,-96.52446780595392,185.8319898150797,77.26004326722823
9497-6101,1.5371716268171072,555.2658512910239,0.115516,34630.825578328,-246.58420254023403,461.5463910978393,185.71840385945245
9497-6102,0.6971792328803453,229.99490094893315,0.050024,14996.817918992,-99.1548400401168,191.47585787568082,80.01854791172165
9497-6103,1.8441539647494694,689.146401256205,0.14105700000000002,42287.824748106,-307.1840279040814,566.3632297252032,244.52694612299788
9497-6104,1.2465092263050515,436.20727820526986,0.0921547,27627.2840292526,-194.92551518380776,358.6060980642711,153.89119377240272
9497-9101,0.2407483443424775,75.68903314285782,0.0168655,5056.149700398999,-31.658600473817955,63.30336532087581,26.8187750128812
9497-9102,1.0003943472124348,340.896612290924,0.07296380000000001,21873.9969470204,-146.7464419516905,284.4326916756374,117.36279628612931
9498-12701,0.32504462002920514,103.0975714460335,0.022870399999999996,6856.373431443199,-43.127065805917404,84.34733503489124,40.677911764910675
9498-12702,0.6255637846594193,204.8062297487965,0.0447148,13405.1598009784,-90.23851715248625,166.3656477872477,78.2628456061158
9498-12703,0.6973781028427963,230.065370825133,0.0500388,15001.2548473704,-98.71810224180696,184.4863262571857,95.65357581820622
9498-12704,0.6363508827406261,208.57635159611564,0.0455119,13644.1243692502,-89.79726016241895,167.55948123159254,85.8158887495136
9498-12705,0.6195199640096251,202.6975863122667,0.0442686,13271.3924062188,-91.37238872902697,161.79343994952143,80.9955607676803
9498-1901,0.6333315853491719,207.52024702592607,0.0452887,13577.2106926246,-89.2484108475523,167.85180116692638,83.21746770904838
9498-1902,0.3222293172407159,102.17442897375918,0.022669,6795.995230402,-46.20010370295532,82.06438240053777,39.630814969771166
9498-3701,1.0345403687288504,353.8296797186322,0.0755951,22662.8408417558,-152.6438154075402,289.05780624408254,135.42855133603496
9498-3702,0.84266271632694,282.33344694342935,0.060936199999999996,18268.2131791796,-121.9329952639777,226.01696874450423,117.30664844099347
9498-3703,0.41307453169111,132.236514544158,0.029197800000000003,8753.2802301924,-60.693955972678694,105.05346684333118,52.59761012984308
9498-3704,0.6891900184117725,227.16631739294675,0.0494297,14818.6512612026,-98.68106721245275,184.82213236446677,87.79158342310451
9498-6101,0.4039411536149494,129.18844722589031,0.0285386,8555.6570418788,-54.06862878859229,106.01400374667514,50.271953285684084
9498-6102,0.7286110265237612,241.16902642891364,0.0523671,15699.2616273318,-106.07423894230948,197.11216222528648,89.7638604581611
9498-6103,0.2643346739899858,83.30977215420418,0.0185404,5558.272088303199,-35.47985781722029,67.66574368160255,33.21212064398944
9498-6104,0.6369351504102286,208.78079608835694,0.0455551,13657.0754034358,-89.7826692703043,169.22106293178624,83.0224365712286
9498-9101,1.0423227264072061,356.790202442717,0.0761962,22843.0460882596,-149.45741615603663,292.87788005764395,138.50731636999026
9498-9102,0.6326862059701988,207.29458898339436,0.045241,13562.910592378,-89.37364243590332,169.50302045253827,79.07037825254218
9499-12701,0.2130484551146152,66.78669833469519,0.0149037,4468.0168562946,-30.485122125479155,52.117380686628394,28.546436446766034
9499-12702,0.5942079653423712,193.89512025107058,0.042403,12712.099596574,-86.94352108018028,152.16451758610003,82.95843168205883
9499-12703,0.5263090856063217,170.50995339470012,0.03742330000000001,11219.2230934714,-72.63701012808181,134.20925166904996,76.06172317762302
9499-12704,0.350217000097977,111.37565105530592,0.0246738,7397.019150200399,-49.68428163717374,86.35524247621991,49.78734681688242
9499-12705,0.6044082735310038,197.43679999648288,0.043154200000000004,12937.3036910236,-90.9909178478376,155.02568850032597,81.66381553086495
9499-1901,0.6345545722383773,207.94794954135253,0.045379100000000006,13604.3119308278,-91.89547280563887,163.1012807281812,90.52924401047434
9499-1902,0.3766650199309544,120.11994510889008,0.0265737,7966.5948411546,-54.65072462479055,92.95268539100499,52.93295560942092
9499-3701,0.7005540717698532,231.1911749625845,0.0502752,15072.1257844416,-98.91737517431714,184.53594377163915,98.03671621139794
9499-3702,0.3885600997336574,124.06839348460306,0.027429900000000004,8223.2771436942,-55.10949646145021,97.78023138127942,52.867154383786925
9499-3703,0.22341872185416958,70.1135575033226,0.0156375,4688.004561974999,-31.187433352536424,55.35633988770316,29.64676341339653
9499-3704,0.3717147968577875,118.47964001363577,0.0262177,7859.8687261066,-53.47099050692995,92.86976898170659,50.532012440164905
9499-6101,0.6342244897485015,207.83250251200153,0.0453547,13596.9969948526,-88.14736145757006,165.2860030025571,90.02737905719735
9499-6102,0.37829969927477,120.66198241053887,0.0266913,8001.8504342154,-54.4311747039301,94.47926527042078,51.674264905781605
9499-6103,1.004212035597792,342.33802803753235,0.0732575,21962.045991935,-157.9197792427974,265.5123268608892,147.51228101228983
9499-6104,0.3940691624027193,125.90037494486842,0.027826800000000002,8342.2647702744,-56.37717898985485,97.32470044503742,56.572261610157085
9499-9101,0.3875464970205614,123.73155853480566,0.027356900000000003,8201.3922942602,-53.61968120427647,96.455245871376,55.95367645558427
9499-9102,1.5553124558114213,562.9395749692832,0.117,35075.717586,-250.98928788485264,437.3828188492566,250.20314188500944
9500-12701,0.3972046745109941,126.94399259004872,0.028052800000000003,8410.0178657824,-77.85298857872172,86.14912535757385,51.303193118838095
9500-12702,0.3916099785786654,125.08234013489745,0.027649599999999996,8289.141546716799,-76.12390752463361,82.78897945072428,54.742372969307446
9500-12703,1.1485569294974072,397.6871243635305,0.0844537,25318.5823101946,-242.69983241309387,261.17831894004985,176.17527053147919
9500-12704,0.2685588886523935,84.67855782606638,0.0188408,5648.3297426864,-50.98207270022979,56.656039671831046,36.89687774588601
9500-12705,1.163788961229442,403.6256051166545,0.0856457,25675.9349201306,-244.6825475209865,272.2798559937527,170.02282218704346
9500-1901,0.7075121575295003,233.66024639882735,0.0507934,15227.4782361772,-140.51721476621557,157.5723104040001,100.11488448503252
9500-1902,0.3900081153873943,124.54971311840242,0.0275342,8254.5454970636,-75.38782446930523,82.9358228511748,54.32270471598518
9500-3701,1.1697112045776066,405.9395975232566,0.08610970000000001,25815.0386206426,-246.67836018984625,273.58797758647523,170.54724263832108
9500-3702,0.30713227404369814,97.23327349693767,0.02159,6472.51916822,-58.445901446827676,65.08510926843174,42.45367628974303
9500-3703,1.908886821981413,718.4996497844053,0.146562,43938.182229396,-438.2512522011319,476.2330174606999,312.05720591700776
9500-3704,0.9150641799663094,308.9763489988222,0.0664313,19915.6027151354,-193.11236716628173,203.7822970384476,129.02237519830064
9500-6101,0.6252767168725903,204.70601407468635,0.04469360000000001,13398.8042008688,-126.20089520403685,136.13890635600401,86.2791076926307
9500-6102,0.8086735570063887,269.9635520995604,0.058371400000000004,17499.3054829012,-166.5707787947609,179.30997926784272,113.94045132824738
9500-6103,0.9006640127906025,303.6452324167604,0.0653349,19586.9102641842,-182.50262500273675,203.13364575018065,132.7777880550019
9500-6104,0.3089916518315055,97.84099914925734,0.021722799999999997,6512.331606642399,-59.03469439310705,65.15415228219011,42.92670978338092
9500-9101,0.5530555343842312,179.6824052115176,0.0393806,11806.0068715148,-106.70613207378004,121.69877677163984,78.03188997285397
9500-9102,0.6045249860764704,197.4773675409191,0.0431628,12939.8819061624,-123.5171074441805,129.96806496441704,82.75951273973942
9501-12701,0.4131146925843357,132.24993013658053,0.0292007,8754.1496283206,-76.57204792909232,91.60020529814776,56.88732623715413
9501-12702,0.40132644458149513,128.31690795445644,0.028349999999999997,8499.116184299999,-74.09703898804082,89.5458254656887,54.372813260540624
9501-12703,0.8028047462723811,267.836515130557,0.05792950000000001,17366.827195711,-151.94696737101026,186.50426436158608,117.74836440043593
9501-12704,0.8026851797688991,267.7932075362886,0.0579205,17364.129063589,-152.66015651868852,186.04521667953475,117.45320755487369
9501-12705,0.24626528855823923,77.46821641585025,0.0172569,5173.488468460199,-45.775826148145896,53.182459689615946,32.82566490522482
9501-1901,0.37953386381010806,121.07133632556419,0.0267801,8028.4720044858,-69.57364663099945,84.50058978675091,51.743854705790376
9501-1902,0.36803245011362107,117.26055075150418,0.025953,7780.513662474,-67.84701963697289,81.91189454532085,49.36861574849491
9501-3701,0.39997999204926993,127.8682905519881,0.028252899999999997,8470.0063366282,-73.82891743978598,89.46772902144679,53.80628348159608
9501-3702,0.4000007934815534,127.87522031787712,0.0282544,8470.4560253152,-73.5289810618852,89.17979176921818,54.703982079419276
9501-3703,0.41879090968081584,134.14717395436543,0.029610699999999997,8877.064536100599,-77.731260199012,93.65007890226738,56.417888913139635
9501-3704,0.6018062926484994,196.53264543037898,0.04296250000000001,12879.833476825,-115.79581654886022,136.29578130930176,81.48539493021292
9501-6101,0.5530623571891548,179.6847515351523,0.0393811,11806.1567677438,-102.14916270112289,127.7246242789145,74.42162888918155
9501-6102,0.7202774871258256,238.19930686488578,0.0517451,15512.7907184558,-137.1432291670609,165.37077471424868,102.87444461552275
9501-6103,0.2586943494796884,81.48398953521887,0.018139500000000003,5438.085291891,-46.4907539312433,56.51717258166973,35.83377670374702
9501-6104,1.1650567022153657,404.12070784149216,0.085745,25705.70431121,-232.13903730696697,280.0028549484222,176.1346504389073
9501-9101,0.3819530866838201,121.87406063059193,0.0269542,8080.6658714236,-69.92573667207368,85.32326104882043,51.803659421433245
9501-9102,0.4128848038046717,132.17313818299186,0.029184100000000004,8749.1730735178,-77.437946477349,91.09308830327683,56.3484885856125
9502-12701,1.7923625073677278,665.9484059661823,0.136683,40976.532536814,-370.60853176932613,485.36766857006677,265.62157648719244
9502-12702,0.6047977620630124,197.57218425046432,0.0431829,12945.9077345682,-113.04109424573217,139.88593601905706,81.78266262050408
9502-12703,0.4055670137463916,129.73062022585884,0.0286559,8590.8226972022,-74.92325866304479,90.74202554986003,54.61157326615895
9502-12704,0.4179120094559771,133.85326019940084,0.0295472,8858.027715017599,-76.9997626582639,93.89554037111151,56.31482322618532
9502-12705,0.4090423479808217,130.89014809677522,0.028906699999999997,8666.010645668599,-74.81306156964939,91.8905227947211,55.600076509699555
9502-1901,0.40758613198426746,130.4041871141926,0.0288016,8634.5024583328,-73.29779305954602,91.72388723911162,56.73988067717505
9502-1902,0.39451457885981994,126.04858509515799,0.0278589,8351.8881081762,-72.81076758473027,87.96119766161449,53.382259545171586
9502-3701,0.2629294736751066,82.85470652953512,0.0184405,5528.322821749,-45.55531444202327,60.76230179308394,33.12941896547484
9502-3702,1.1613359532517682,402.66798074826636,0.0854536,25618.3447889488,-229.42092536368955,281.5595086479884,173.8728984490048
